Late_Delivery_Probability,Risk_Category,Actual_Late_Delivery_Risk,Predicted_Risk,Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Order Region,Order State,Product Name,Shipping Mode,shipping_delay_gap,shipping_pressure_index,is_express,high_discount_flag,order_complexity_score,region_congestion_score
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,1.5138862220824052,1.675535432833379,18,66,1,1,36,3,2,565,102,-0.2147938654636767,-0.8769824789773615,1.8566333880704584,0.748675512750489,-0.7755982256425576,3,191,24,3,-1.720559499704717,1.2807726860234483,0,0,1.4857896570580924,-0.0737045223261843
0.0,Low Risk,0,0,2,-0.9224418056228316,0.7770119322631955,-2.869071545432042,-0.076059339415016,10,526,0,0,5,5,3,240,71,0.2451529203920491,0.4008241135082545,-0.2953586777966375,-3.687645389131044,-0.0884419890798662,20,97,61,3,-1.720559499704717,0.3112064405446075,0,1,-0.0286881954255604,0.4473004169368773
1.0,High Risk,1,1,1,0.3099810686061441,-0.6784637332934821,-0.1056990134726346,0.4113010536443826,30,66,1,2,36,3,2,705,66,-0.1462617943711736,-0.4510469481488227,-0.6541077134778718,-0.1514475687906915,1.973026720608208,3,259,67,2,0.9629244559058174,-1.1431429276736536,0,0,0.3493254765543592,-0.0737045223261843
0.0,Low Risk,0,0,2,-0.3062303685083438,0.7770119322631955,0.653323356431249,0.5495102221022677,10,66,1,0,36,5,3,1750,8,1.394559938245508,0.9687381546129727,-0.2953586777966375,0.5129289913944656,0.5987142474828251,11,970,61,3,-1.0496885108020837,-0.1735766821948127,0,1,0.7284750069236415,-0.7972996521958311
0.6095,Medium Risk,0,1,3,1.54240394283512,0.7770119322631955,0.0307072216422339,-0.0259303652187641,46,66,1,2,36,3,1,3215,2,-0.0308151511213863,-0.0251114173202841,0.4219959226457426,0.0414359486824186,-0.7755982256425576,22,845,70,3,0.9629244559058174,1.2807726860234483,0,0,-0.028612471532936,1.0038335561201748
1.0,High Risk,1,1,1,1.54240394283512,0.7770119322631955,0.0374893243685334,-0.7268185019427291,0,103,0,0,6,8,1,3326,9,-0.7667300084905477,-0.8769824789773615,-0.8333746281284224,0.3200454739213555,1.2858704840455164,22,1031,89,3,0.9629244559058174,-0.4644465558384649,0,0,-0.7860785694526351,1.0038335561201748
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,-0.1889946976604256,-0.7935459218379061,22,449,0,0,5,8,1,472,2,-0.3992325265918228,0.2588456032320748,-0.8692423581505414,-0.1943105726736049,1.973026720608208,22,158,99,3,0.2920534670031837,-0.6583598049342332,0,1,-0.7861542933452593,1.0038335561201748
0.8279,High Risk,1,1,3,1.54240394283512,0.7770119322631955,0.0631848966695836,-0.5730952083592151,34,357,0,0,30,0,2,2042,6,-0.2331917368979058,0.2588456032320748,-0.0801522976639233,0.2771824700384421,-0.7755982256425576,12,658,56,3,0.9629244559058174,1.2807726860234483,0,1,-0.5586797199022145,-0.5133785839780072
1.0,High Risk,1,1,0,1.54240394283512,0.7770119322631955,0.4618005963434958,0.4954610119871745,47,66,1,0,36,6,1,2310,2,-0.6057486334410437,-1.018960989253541,-0.6539642425577832,0.3629084778042688,1.973026720608208,22,96,59,3,0.9629244559058174,-0.6583598049342332,0,0,0.3500827154806012,1.0038335561201748
0.9765,High Risk,1,1,3,0.926192505720632,0.7770119322631955,0.3316033285132676,1.6254898679119962,18,558,0,0,31,3,3,1670,92,0.0611742060497587,-0.5930254584250024,1.8566333880704584,0.0628674506238752,-0.7755982256425576,15,780,24,3,0.2920534670031837,1.2807726860234483,0,0,1.4857896570580924,0.689855602893397
0.0,Low Risk,0,0,0,-2.154864679851808,-2.13393939885016,-0.1089467809753696,-0.0561245227213318,12,139,0,1,40,0,2,503,6,-0.7851278799247767,-1.1609394995297204,-0.5823005179735894,-0.1300160668492348,0.5987142474828251,12,164,71,1,-0.3788175218994499,-1.627926050413074,1,0,-0.1802117045665497,-0.5133785839780072
1.0,High Risk,1,1,1,1.54240394283512,0.7770119322631955,0.7017533012514441,0.2035285499457754,47,66,1,0,36,6,1,807,75,1.0040651170539967,0.9687381546129727,-0.6539642425577832,0.7272440108090326,1.973026720608208,17,185,59,3,0.9629244559058174,-0.6583598049342332,0,1,0.3500827154806012,-0.4386915903571758
1.0,High Risk,1,1,2,-1.5386532427373196,-2.13393939885016,0.2865166737694175,-0.2885861717811545,47,66,1,2,36,6,3,3048,8,-0.8817167049544792,-1.3029180098059,-0.6539642425577832,0.4914974894530089,0.5987142474828251,11,737,59,1,0.2920534670031837,-1.627926050413074,1,0,-0.4071562107612251,-0.7972996521958311
1.0,High Risk,1,1,1,1.54240394283512,-0.6784637332934821,-1.411492594719311,-0.1594686142839872,10,509,0,1,4,5,4,840,48,0.705099706247775,1.110716664889152,-0.2953586777966375,-1.90883072799014,-0.0884419890798662,18,983,61,2,2.304666433711085,-0.6583598049342332,0,1,-0.0286881954255604,0.4045597405012845
0.0,Low Risk,0,0,1,-0.3062303685083438,0.7770119322631955,0.6504576792229535,0.7496924817877988,9,71,0,0,5,3,1,1776,2,0.2911475989776217,-0.1670899275964638,1.1392787876280783,0.4486344855700956,-0.7755982256425576,22,867,21,3,-1.0496885108020837,1.2807726860234483,0,0,0.7285507308162661,1.0038335561201748
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,-0.0173406328835215,-0.8801247491518981,38,66,1,0,36,6,0,-1,163,-0.8403214942274639,-1.018960989253541,-0.7257714380620653,0.2986139719798988,-0.0884419890798662,5,-1,102,3,0.2920534670031837,0.3112064405446075,0,0,-0.937374906915752,1.093405428775596
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,0.2794480033222885,1.8922327289429657,10,66,1,1,36,5,1,1912,47,3.1883524030828383,1.110716664889152,-0.2953586777966375,0.0200044467409619,1.973026720608208,17,606,61,3,-1.720559499704717,-0.6583598049342332,0,1,2.242801411622046,-0.4386915903571758
1.0,High Risk,1,1,1,-1.5386532427373196,-2.13393939885016,-0.1468692426984808,-0.0759759301401469,46,66,1,0,36,3,1,1427,2,0.2451529203920491,0.4008241135082545,0.4219959226457426,-0.1728790707321482,-0.7755982256425576,22,122,70,1,0.2920534670031837,-1.627926050413074,1,1,-0.028612471532936,1.0038335561201748
0.8485,High Risk,1,1,3,0.926192505720632,0.7770119322631955,-1.6924244837058855,0.0908426195977954,46,66,1,0,36,3,2,3339,59,-0.6747406513194025,-1.018960989253541,0.4219959226457426,-1.9731252338145095,-0.7755982256425576,3,388,70,3,0.2920534670031837,1.2807726860234483,0,0,-0.028612471532936,-0.0737045223261843
0.0,Low Risk,0,0,0,-0.3062303685083438,0.7770119322631955,0.8642371989618022,0.5571838753902132,30,86,0,2,26,3,4,2360,48,-0.950708722832838,-1.4448965200820796,-0.6541077134778718,0.7058125088675758,1.973026720608208,21,187,67,3,-1.0496885108020837,-0.6583598049342332,0,0,0.3493254765543592,-0.8571844659275237
0.9715,High Risk,1,1,3,0.3099810686061441,-0.6784637332934821,0.3175615101926193,0.2445659131813091,30,471,0,0,5,3,3,2034,8,0.7736317773402782,0.6847811340606135,-0.6541077134778718,0.2986139719798988,1.973026720608208,11,1030,67,2,0.9629244559058174,-1.1431429276736536,0,1,0.3493254765543592,-0.7972996521958311
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,-0.0006241825017974,0.0908426195977954,46,387,0,0,15,3,4,3126,48,-0.6747406513194025,-1.018960989253541,0.4219959226457426,-0.0228585571419514,-0.7755982256425576,21,61,70,3,0.2920534670031837,1.2807726860234483,0,0,-0.028612471532936,-0.8571844659275237
1.0,High Risk,1,1,2,-0.9224418056228316,-1.4062015660718208,0.1814418427985803,-0.4755063567625188,34,66,1,0,36,0,1,1286,2,-0.7713294763491051,-1.018960989253541,-0.0801522976639233,0.4486344855700956,-0.7755982256425576,22,409,56,0,0.2920534670031837,-0.9007513663039434,1,0,-0.5586797199022145,1.0038335561201748
0.8389,High Risk,1,1,3,-0.3062303685083438,-0.6784637332934821,0.2386598643908816,-0.1762338785326503,12,384,0,0,28,0,2,686,102,-0.1228045082925315,-0.0251114173202841,-0.5823005179735894,0.3629084778042688,0.5987142474828251,3,224,71,2,0.2920534670031837,-0.9007513663039434,0,0,-0.1802117045665497,-0.0737045223261843
1.0,High Risk,1,1,2,1.54240394283512,-0.6784637332934821,0.3846183568667354,-0.1427033500353238,46,370,0,0,10,3,2,1017,105,0.6131103490766298,0.9687381546129727,0.4219959226457426,0.555791995277379,-0.7755982256425576,3,332,70,2,2.304666433711085,-0.1735766821948127,0,1,-0.028612471532936,-0.0737045223261843
1.0,High Risk,1,1,0,0.926192505720632,0.7770119322631955,-0.0889825630909105,-1.0868963415520776,12,66,1,0,36,0,0,847,147,-0.6195470370167155,0.2588456032320748,-0.5823005179735894,0.2557509680969854,-0.7755982256425576,5,276,71,3,0.2920534670031837,1.2807726860234483,0,1,-1.088746968271493,1.093405428775596
1.0,High Risk,1,1,1,-0.9224418056228316,-1.4062015660718208,0.3860511954708832,-0.44297673956362,34,160,0,0,26,0,3,1357,31,-0.950708722832838,-1.4448965200820796,-0.0801522976639233,0.7701070146919458,-0.7755982256425576,7,677,56,0,0.2920534670031837,-0.9007513663039434,1,0,-0.5586797199022145,-0.4953957997126453
0.0,Low Risk,0,0,2,-0.3062303685083438,0.7770119322631955,0.8297535498886455,0.3641748133434138,12,66,1,1,36,0,2,2785,150,-0.34357896550328,-0.5930254584250024,-0.5823005179735894,0.7701070146919458,1.2858704840455164,1,874,71,3,-1.0496885108020837,-0.4644465558384649,0,0,0.2740559272859219,-1.7262180350025187
0.8897,High Risk,1,1,3,-0.9224418056228316,-1.4062015660718208,0.3444033533769877,-0.4971927682284514,34,117,0,0,40,0,2,2816,42,-0.6517433120266163,-0.7350039687011819,-0.0801522976639233,0.748675512750489,-0.7755982256425576,3,881,56,0,0.2920534670031837,-0.9007513663039434,1,0,-0.5586797199022145,-0.0737045223261843
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,0.1853582683165842,-0.7766138390395049,12,66,1,0,36,0,1,1194,47,0.4291316347343394,2.104566236822409,-0.5823005179735894,0.7272440108090326,-0.0884419890798662,17,38,71,3,0.2920534670031837,0.3112064405446075,0,1,-0.6344793364190213,-0.4386915903571758
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,0.96883441706459,1.3085346234099056,18,253,0,1,44,3,2,2125,156,1.8089719923015168,0.6847811340606135,1.8566333880704584,0.5129289913944656,-0.7755982256425576,12,681,24,3,-1.720559499704717,1.2807726860234483,0,1,1.4857896570580924,-0.5133785839780072
0.0,Low Risk,0,0,1,-0.3062303685083438,0.7770119322631955,-0.1029288588379489,-0.4646631510295526,34,66,1,0,36,0,3,2376,8,-0.8311225585103493,-1.1609394995297204,-0.0801522976639233,-0.0657215610248648,-0.7755982256425576,11,981,56,3,-1.0496885108020837,1.2807726860234483,0,0,-0.5586797199022145,-0.7972996521958311
0.0,Low Risk,0,0,3,0.3099810686061441,0.7770119322631955,-0.0162898845738132,-1.0267582543715494,38,178,0,0,5,6,3,62,8,-0.950708722832838,-1.4448965200820796,-0.7974351626462591,0.4700659875115523,-0.0884419890798662,11,737,16,3,-0.3788175218994499,0.3112064405446075,0,0,-1.0886712443788689,-0.7972996521958311
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,0.1768567592653074,-0.2761581898256777,46,66,1,1,36,3,3,2664,4,1.349025206445791,2.104566236822409,0.4219959226457426,0.3200454739213555,-0.7755982256425576,20,847,70,3,0.2920534670031837,1.2807726860234483,0,1,-0.028612471532936,0.4473004169368773
1.0,High Risk,1,1,1,0.926192505720632,-0.6784637332934821,0.4777528661363411,-0.2760747805508088,47,66,1,0,36,6,1,1004,2,-0.950708722832838,-1.4448965200820796,-0.6539642425577832,0.7701070146919458,0.5987142474828251,22,122,59,2,1.6337954448084513,-0.9007513663039434,0,0,-0.4071562107612251,1.0038335561201748
1.0,High Risk,1,1,2,1.54240394283512,0.7770119322631955,-4.677982521881809,0.8372722204002185,9,364,0,0,5,3,2,3339,59,-0.1917965261708904,-0.5930254584250024,1.1392787876280783,-3.794802898838328,-0.7755982256425576,3,388,21,3,0.9629244559058174,1.2807726860234483,0,0,0.7285507308162661,-0.0737045223261843
0.0,Low Risk,0,0,3,-0.9224418056228316,0.7770119322631955,0.3272092901272144,0.0902587546737124,30,444,0,0,17,3,2,2832,42,-0.6747406513194025,-1.018960989253541,-0.6541077134778718,0.3629084778042688,1.2858704840455164,3,884,67,3,-1.720559499704717,-0.4644465558384649,0,0,-0.0291425387813055,-0.0737045223261843
0.0,Low Risk,0,0,3,-0.9224418056228316,0.7770119322631955,0.0498117363642043,-0.8183184764739905,10,59,0,0,31,5,1,2209,75,-0.2607885440492493,0.6847811340606135,-0.2953586777966375,0.4272029836286389,-0.7755982256425576,17,190,61,3,-1.720559499704717,1.2807726860234483,0,1,-0.7858513977747625,-0.4386915903571758
0.0,Low Risk,0,0,3,-0.9224418056228316,0.7770119322631955,-0.1343557855555902,-1.151955575949875,17,66,1,0,36,5,3,3488,70,-0.950708722832838,-1.4448965200820796,-0.6899037080399464,0.1271619564482453,-0.7755982256425576,15,1053,105,3,-1.720559499704717,1.2807726860234483,0,0,-1.2023328072077668,0.689855602893397
1.0,High Risk,1,1,1,1.54240394283512,0.7770119322631955,0.2090478665718275,-0.5514087968932827,34,66,1,2,36,0,1,2180,117,-0.3527779012203945,-0.0251114173202841,-0.0801522976639233,0.555791995277379,-0.7755982256425576,8,923,56,3,0.9629244559058174,1.2807726860234483,0,0,-0.5586797199022145,0.8212232358499337
1.0,High Risk,1,1,0,0.926192505720632,0.7770119322631955,-0.0116092784669304,-0.7140568828877765,34,128,0,1,22,0,3,2902,31,0.5441183311982709,2.104566236822409,-0.0801522976639233,0.1914564622726154,-0.7755982256425576,7,911,56,3,0.2920534670031837,1.2807726860234483,0,1,-0.5586797199022145,-0.4953957997126453
1.0,High Risk,1,1,1,-0.9224418056228316,-1.4062015660718208,0.4347677080119077,-0.2760747805508088,47,66,1,1,36,6,3,240,71,-0.950708722832838,-1.4448965200820796,-0.6539642425577832,0.7058125088675758,0.5987142474828251,20,97,59,0,0.2920534670031837,-1.2643387083585087,1,0,-0.4071562107612251,0.4473004169368773
0.0,Low Risk,0,0,3,0.3099810686061441,0.7770119322631955,0.1628149409446592,-0.159385205009118,46,285,0,0,5,3,2,2058,102,0.705099706247775,1.110716664889152,0.4219959226457426,0.2557509680969854,-0.7755982256425576,3,99,70,3,-0.3788175218994499,1.2807726860234483,0,1,-0.028612471532936,-0.0737045223261843
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,0.7647026772603366,0.3642582226182829,36,138,0,0,22,2,3,1478,69,0.6075909876463612,0.4008241135082545,0.8571432232740901,0.7058125088675758,-0.7755982256425576,13,397,75,3,0.2920534670031837,1.2807726860234483,0,1,0.4307286611253555,1.416024798832915
1.0,High Risk,1,1,0,-0.3062303685083438,-0.6784637332934821,0.5525470412728551,0.3070394600581686,30,66,1,0,36,3,2,1688,66,0.4286716879484836,0.2588456032320748,-0.6541077134778718,0.5129289913944656,1.973026720608208,3,81,67,2,0.2920534670031837,-1.1431429276736536,0,1,0.3493254765543592,-0.0737045223261843
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,0.2950181828206943,-0.6273112370240465,34,66,1,0,36,0,2,2848,38,0.0657736739083161,0.9687381546129727,-0.0801522976639233,0.7915385166334025,-0.7755982256425576,1,891,56,3,-1.720559499704717,1.2807726860234483,0,1,-0.5586797199022145,-1.7262180350025187
0.9123,High Risk,1,1,3,0.3099810686061441,-0.6784637332934821,0.0740744700611067,-0.8184852950237284,30,66,1,0,36,3,3,665,31,-0.261248490835105,0.6847811340606135,-0.6541077134778718,0.4914974894530089,-0.0884419890798662,7,918,67,2,0.9629244559058174,-0.6583598049342332,0,1,-0.7860785694526351,-0.4953957997126453
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,-0.5537954062764503,-0.5264694237074602,12,483,0,1,7,0,3,3535,73,-0.950708722832838,-1.4448965200820796,-0.5823005179735894,-0.9015501367416756,-0.0884419890798662,13,1071,71,3,-1.720559499704717,0.3112064405446075,0,0,-0.6344793364190213,1.416024798832915
0.0,Low Risk,0,0,3,-0.9224418056228316,0.7770119322631955,0.9346373357122632,0.5993889684739127,12,162,0,1,32,0,3,2436,8,1.118591866732073,0.6847811340606135,-0.5823005179735894,0.748675512750489,1.973026720608208,11,86,71,3,-1.720559499704717,-0.6583598049342332,0,1,0.7283235591383933,-0.7972996521958311
0.957,High Risk,1,1,3,1.54240394283512,-0.6784637332934821,-5.826450424393059,1.7422628527285555,18,66,1,0,36,3,2,2839,6,-0.5827512941482574,-1.1609394995297204,1.8566333880704584,-3.473330369716477,-0.7755982256425576,12,888,24,2,2.304666433711085,-0.1735766821948127,0,0,1.4857896570580924,-0.5133785839780072
0.0,Low Risk,0,0,0,-0.9224418056228316,0.7770119322631955,-0.0547854817385835,-0.44297673956362,34,66,1,0,36,0,4,753,48,-0.950708722832838,-1.4448965200820796,-0.0801522976639233,0.0200044467409619,-0.7755982256425576,21,248,56,3,-1.720559499704717,1.2807726860234483,0,0,-0.5586797199022145,-0.8571844659275237
1.0,High Risk,1,1,1,1.54240394283512,0.7770119322631955,-0.051251146515019,-1.1311866665075014,30,66,1,0,36,3,3,484,8,-0.8357220263689066,-0.7350039687011819,-0.6541077134778718,0.4914974894530089,-0.7755982256425576,11,833,67,3,0.9629244559058174,1.2807726860234483,0,0,-1.1645465847883,-0.7972996521958311
0.0,Low Risk,0,0,0,0.3099810686061441,0.7770119322631955,0.5599978020144236,-0.1265219507107434,30,66,1,0,36,3,2,746,102,0.5206610451196289,0.826759644336793,-0.6541077134778718,0.7701070146919458,1.2858704840455164,3,247,67,3,-0.3788175218994499,-0.4644465558384649,0,1,-0.0291425387813055,-0.0737045223261843
1.0,High Risk,1,1,1,1.54240394283512,0.7770119322631955,-0.3112635918810361,0.0241151997026185,46,372,0,0,10,3,1,389,47,-0.3067832226348219,-0.4510469481488227,0.4219959226457426,-0.3871940901467151,-0.7755982256425576,17,791,70,3,0.9629244559058174,1.2807726860234483,0,0,-0.028612471532936,-0.4386915903571758
0.874,High Risk,1,1,3,0.3099810686061441,-0.6784637332934821,-0.1079915552392711,-0.7390796653484678,10,409,0,2,28,5,2,557,38,-0.6977379906121889,-0.5930254584250024,-0.2953586777966375,-0.0228585571419514,-0.7755982256425576,1,189,61,2,0.9629244559058174,-0.1735766821948127,0,0,-0.7858513977747625,-1.7262180350025187
1.0,High Risk,1,1,1,1.54240394283512,0.7770119322631955,-0.0578422040940988,-1.250378520295261,38,66,1,1,36,6,2,1688,66,-0.6379449084509444,0.9687381546129727,-0.7257714380620653,0.7701070146919458,-0.7755982256425576,3,81,102,3,0.9629244559058174,1.2807726860234483,0,1,-1.2401947535198583,-0.0737045223261843
1.0,High Risk,1,1,2,0.926192505720632,0.7770119322631955,0.0382535049574122,-0.6934547919951406,30,66,1,0,36,3,1,2261,53,-0.950708722832838,-1.4448965200820796,-0.6541077134778718,0.2986139719798988,-0.0884419890798662,22,50,67,3,0.2920534670031837,0.3112064405446075,0,0,-0.7860785694526351,1.0038335561201748
0.0,Low Risk,0,0,1,0.3099810686061441,0.7770119322631955,0.0427430659170752,-0.7389962560735989,47,66,1,1,36,6,3,1292,31,-0.6977379906121889,-0.5930254584250024,-0.6539642425577832,0.3414769758628122,-0.0884419890798662,7,417,59,3,-0.3788175218994499,0.3112064405446075,0,0,-0.7857756738821383,-0.4953957997126453
1.0,High Risk,1,1,2,0.926192505720632,0.7770119322631955,-0.1394184819569124,-0.8268262225106254,30,66,1,0,36,3,4,1470,48,-0.2152538122495324,0.826759644336793,-0.6541077134778718,-0.0657215610248648,-0.0884419890798662,14,344,67,3,0.2920534670031837,0.3112064405446075,0,1,-0.7860785694526351,0.9289035730701176
1.0,High Risk,1,1,2,-0.9224418056228316,-1.4062015660718208,-0.0295675223055826,-0.7768640668641118,0,66,1,0,36,8,3,240,71,-0.4907619369771122,-0.0251114173202841,-0.8333746281284224,0.1914564622726154,1.2858704840455164,20,97,86,0,0.2920534670031837,-1.3370561767694218,1,0,-0.7860785694526351,0.4473004169368773
0.9009,High Risk,1,1,3,-0.9224418056228316,-1.4062015660718208,0.0301340862005748,0.0492213914381787,47,66,1,0,36,6,1,3393,120,-0.4447672583915396,-0.5930254584250024,-0.6539642425577832,0.0200044467409619,1.2858704840455164,10,453,59,0,0.2920534670031837,-1.3370561767694218,1,0,-0.0285367476403119,-0.7740272791225363
1.0,High Risk,1,1,2,0.3099810686061441,-0.6784637332934821,0.3192809165175966,-0.5839384140921814,34,66,1,0,36,0,1,926,2,-0.1733986547366614,0.4008241135082545,-0.0801522976639233,0.7915385166334025,-0.7755982256425576,22,867,56,2,0.9629244559058174,-0.1735766821948127,0,1,-0.5586797199022145,1.0038335561201748
1.0,High Risk,1,1,0,-0.9224418056228316,-1.4062015660718208,0.208092640835729,-0.5665058756445663,12,66,1,0,36,0,1,3365,75,-0.7299342656220896,-0.8769824789773615,-0.5823005179735894,0.555791995277379,-0.0884419890798662,17,564,71,0,0.2920534670031837,-1.1431429276736536,1,0,-0.6344793364190213,-0.4386915903571758
1.0,High Risk,1,1,1,-0.9224418056228316,-1.4062015660718208,0.1153402218605628,-0.6866152314558849,12,66,1,0,36,0,4,2372,48,-0.0676108939898444,0.826759644336793,-0.5823005179735894,0.4700659875115523,-0.0884419890798662,14,344,71,0,0.2920534670031837,-1.1431429276736536,1,1,-0.6344793364190213,0.9289035730701176
1.0,High Risk,1,1,1,0.926192505720632,0.7770119322631955,0.0492386009225452,-0.6565878925030554,12,59,0,1,31,0,4,657,48,-0.2331917368979058,0.4008241135082545,-0.5823005179735894,0.2986139719798988,-0.0884419890798662,14,976,71,3,0.2920534670031837,0.3112064405446075,0,1,-0.6344793364190213,0.9289035730701176
0.0,Low Risk,0,0,0,-0.3062303685083438,0.7770119322631955,-2.874802899848633,-0.0260137744936333,10,62,0,0,5,5,2,3236,102,-0.0308151511213863,-0.0251114173202841,-0.2953586777966375,-3.5804878794237607,-0.0884419890798662,3,222,61,3,-1.0496885108020837,0.3112064405446075,0,0,-0.0286881954255604,-0.0737045223261843
0.8851,High Risk,1,1,3,0.3099810686061441,-0.6784637332934821,0.5645828855476965,0.4737746005212421,30,66,1,1,36,3,2,2816,42,-0.4907619369771122,-0.8769824789773615,-0.6541077134778718,0.4700659875115523,1.973026720608208,3,881,67,2,0.9629244559058174,-1.1431429276736536,0,0,0.3493254765543592,-0.0737045223261843
0.0,Low Risk,0,0,1,0.3099810686061441,0.7770119322631955,-0.1544155260136591,-0.7181439373563561,47,509,0,1,4,6,2,424,33,-0.8127246870761203,-1.018960989253541,-0.6539642425577832,-0.1300160668492348,-0.0884419890798662,12,142,59,3,-0.3788175218994499,0.3112064405446075,0,0,-0.7857756738821383,-0.5133785839780072
0.0,Low Risk,0,0,1,-0.3062303685083438,0.7770119322631955,0.97513890692284,0.6746241344057248,9,529,0,0,5,3,2,2607,30,0.705099706247775,0.2588456032320748,1.1392787876280783,0.748675512750489,-0.7755982256425576,12,750,21,3,-1.0496885108020837,1.2807726860234483,0,1,0.7285507308162661,-0.5133785839780072
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,-0.0910840597103273,-0.1429535778599307,38,66,1,0,36,6,3,570,8,0.6126504022907742,0.9687381546129727,-0.7257714380620653,-0.0871530629663214,1.973026720608208,11,979,102,3,-1.720559499704717,-0.6583598049342332,0,1,-0.0289153671034327,-0.7972996521958311
1.0,High Risk,1,1,2,0.926192505720632,0.7770119322631955,-0.3289352679988587,-0.6966243444401615,38,10,0,0,22,6,4,2451,48,-0.012877226473013,0.9687381546129727,-0.7257714380620653,-0.5372146037369119,0.5987142474828251,6,794,102,3,0.2920534670031837,-0.1735766821948127,0,1,-0.6345550603116455,0.8195876373652855
0.8958,High Risk,0,1,3,0.926192505720632,0.7770119322631955,0.4001885363651413,-0.0593774844412217,10,344,0,1,28,5,3,1145,8,0.1531635632209039,0.2588456032320748,-0.2953586777966375,0.5129289913944656,-0.0884419890798662,11,1030,61,3,0.2920534670031837,0.3112064405446075,0,1,-0.0286881954255604,-0.7972996521958311
1.0,High Risk,1,1,2,1.54240394283512,0.7770119322631955,0.7892519786780684,0.7994878188845743,12,18,0,0,15,0,4,2304,48,0.0151795274641861,-0.4510469481488227,-0.5823005179735894,0.555791995277379,1.973026720608208,6,739,71,3,0.9629244559058174,-0.6583598049342332,0,0,0.7283235591383933,0.8195876373652855
0.0,Low Risk,0,0,2,0.3099810686061441,0.7770119322631955,1.0156404781334174,0.7497758910626677,25,238,0,0,31,8,1,2634,2,0.2911475989776217,-0.1670899275964638,1.139350523088123,0.748675512750489,-0.7755982256425576,22,844,93,3,-0.3788175218994499,1.2807726860234483,0,0,0.7286264547088902,1.0038335561201748
0.959,High Risk,1,1,3,0.3099810686061441,-0.6784637332934821,0.0168564484688053,-1.114504811533707,30,517,0,1,10,3,3,305,71,-0.9277113835400518,-1.3029180098059,-0.6541077134778718,0.7701070146919458,-0.7755982256425576,20,118,67,2,0.9629244559058174,-0.1735766821948127,0,0,-1.1645465847883,0.4473004169368773
0.0,Low Risk,0,0,3,-0.9224418056228316,0.7770119322631955,-0.2165051988600629,-1.091900898044216,12,266,0,2,30,0,1,1059,2,-0.5919502298653719,0.4008241135082545,-0.5823005179735894,-0.2800365804394316,-0.7755982256425576,22,899,71,3,-1.720559499704717,1.2807726860234483,0,1,-1.088746968271493,1.0038335561201748
0.0,Low Risk,0,0,1,-0.9224418056228316,0.7770119322631955,0.1593761282947045,-0.6056248255581139,34,67,0,0,5,0,1,803,53,-0.0538124904141726,0.6847811340606135,-0.0801522976639233,0.4914974894530089,-0.7755982256425576,22,732,56,3,-1.720559499704717,1.2807726860234483,0,1,-0.5586797199022145,1.0038335561201748
0.0,Low Risk,0,0,1,-0.3062303685083438,0.7770119322631955,0.2198419173897408,1.475353173147848,18,23,0,2,6,3,2,3117,66,0.8890784205900653,-0.0251114173202841,1.8566333880704584,0.0200044467409619,-0.7755982256425576,3,345,24,3,-1.0496885108020837,1.2807726860234483,0,0,1.4857896570580924,-0.0737045223261843
1.0,High Risk,1,1,0,1.54240394283512,0.7770119322631955,0.9858374351671436,1.8089902726237328,18,66,1,1,36,3,2,2852,124,-0.950708722832838,-1.4448965200820796,1.8566333880704584,0.4057714816871822,-0.7755982256425576,1,893,24,3,0.9629244559058174,1.2807726860234483,0,0,1.4857896570580924,-1.7262180350025187
0.9997,High Risk,1,1,1,-0.9224418056228316,-1.4062015660718208,1.0356046960178766,0.8372722204002185,9,144,0,1,40,3,4,364,48,-0.1917965261708904,-0.5930254584250024,1.1392787876280783,0.7272440108090326,-0.7755982256425576,6,794,21,0,0.2920534670031837,-0.9007513663039434,1,0,0.7285507308162661,0.8195876373652855
1.0,High Risk,1,1,1,-0.9224418056228316,-1.4062015660718208,0.0481878526128368,-0.17706797128134,48,66,1,0,36,0,3,3496,31,1.5311641336446589,2.104566236822409,0.5355531558957712,0.1057304545067887,-0.7755982256425576,7,480,81,0,0.2920534670031837,-0.9007513663039434,1,1,0.0912584504911449,-0.4953957997126453
